Disease,Disease_id,Gene,Gene_id,UniProt,Gene_Full_Name,Protein_Class,N_diseases_g,DSI_g,DPI_g,pLI,Score_gda,EL_gda,EI_gda,N_PMIDs,N_SNPs_gda,First_Ref,Last_Ref
Rheumatoid Arthritis,C0003873,INSR,3643,P06213,insulin receptor,Kinase,452,0.432,0.846,0.000036145,0.02,,1,2,0,2016,2017
Rheumatoid Arthritis,C0003873,INSRR,3645,P14616,insulin receptor related receptor,Kinase,186,0.508,0.808,5.40E-24,0.02,,1,2,0,2017,2018
Rheumatoid Arthritis,C0003873,AQP9,366,O43315,aquaporin 9,Ion channel,100,0.565,0.808,0.24027,0.02,,1,2,0,2016,2017
Rheumatoid Arthritis,C0003873,ITGA2,3673,P17301,integrin subunit alpha 2,,166,0.522,0.731,6.28E-11,0.02,,0.5,2,0,2009,2018
Rheumatoid Arthritis,C0003873,ITGAE,3682,P38570,integrin subunit alpha E,,95,0.579,0.692,3.92E-20,0.02,,1,2,0,2017,2019
Rheumatoid Arthritis,C0003873,ITGAX,3687,P20702,integrin subunit alpha X,,170,0.504,0.769,1.37E-15,0.02,,1,2,0,2010,2012
Rheumatoid Arthritis,C0003873,AREG,374,P15514,amphiregulin,Signaling,221,0.487,0.769,0.35407,0.02,,1,2,0,2006,2010
Rheumatoid Arthritis,C0003873,KCNMA1,3778,Q12791,potassium calcium-activated channel subfamily M alpha 1,Ion channel,205,0.518,0.846,0.99731,0.02,,1,2,0,2017,2018
Rheumatoid Arthritis,C0003873,MALAT1,378938,,metastasis associated lung adenocarcinoma transcript 1,,336,0.435,0.846,,0.02,,1,2,0,2019,2019
Rheumatoid Arthritis,C0003873,KIR2DL3,3804,P43628,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3",Receptor,57,0.612,0.654,2.68E-09,0.02,,1,2,0,2012,2015
Rheumatoid Arthritis,C0003873,KIR2DS5,3810,Q14953,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 5",Receptor,27,0.678,0.5,,0.02,,1,2,0,2010,2015
Rheumatoid Arthritis,C0003873,KLK1,3816,P06870,kallikrein 1,Enzyme,132,0.533,0.769,0.00015311,0.02,,1,2,0,2007,2019
Rheumatoid Arthritis,C0003873,KNG1,3827,P01042,kininogen 1,Enzyme modulator,279,0.481,0.885,3.21E-10,0.02,,1,2,0,2017,2018
Rheumatoid Arthritis,C0003873,ARG1,383,P05089,arginase 1,Enzyme,273,0.476,0.846,0.00035944,0.02,,1,2,0,2013,2020
Rheumatoid Arthritis,C0003873,KPNA1,3836,P52294,karyopherin subunit alpha 1,Transporter,22,0.736,0.577,0.99818,0.02,,1,2,0,2008,2008
Rheumatoid Arthritis,C0003873,CCL4L1,388372,P13236;Q8NHW4,C-C motif chemokine ligand 4 like 1,,135,0.534,0.885,0.33576,0.02,,1,2,0,1994,1995
Rheumatoid Arthritis,C0003873,LDLR,3949,P01130,low density lipoprotein receptor,,336,0.449,0.885,9.84E-24,0.02,,1,2,0,2013,2017
Rheumatoid Arthritis,C0003873,LGALS2,3957,P05162,galectin 2,Signaling,27,0.7,0.385,0.020219,0.02,,0.5,2,0,2008,2009
Rheumatoid Arthritis,C0003873,LGALS3BP,3959,Q08380,galectin 3 binding protein,,127,0.546,0.769,2.68E-07,0.02,,1,2,0,2000,2003
Rheumatoid Arthritis,C0003873,LGALS8,3964,O00214,galectin 8,Signaling,51,0.628,0.615,3.88E-06,0.02,,1,2,1,2009,2012
Rheumatoid Arthritis,C0003873,LIG4,3981,P49917,DNA ligase 4,,293,0.478,0.846,4.16E-06,0.02,,1,2,0,2003,2009
Rheumatoid Arthritis,C0003873,LRPAP1,4043,P30533,LDL receptor related protein associated protein 1,,95,0.579,0.731,4.50E-07,0.02,,1,2,0,2003,2003
Rheumatoid Arthritis,C0003873,SH2D1A,4068,O60880,SH2 domain containing 1A,,160,0.525,0.731,0.38935,0.02,,1,2,0,2001,2016
Rheumatoid Arthritis,C0003873,MIR132,406921,,microRNA 132,,222,0.485,0.846,,0.02,,1,2,0,2008,2019
Rheumatoid Arthritis,C0003873,MIR152,406943,,microRNA 152,,136,0.521,0.769,,0.02,,1,2,0,2014,2018
Rheumatoid Arthritis,C0003873,MIR17,406952,,microRNA 17,,270,0.459,0.846,,0.02,,1,2,0,2018,2018
Rheumatoid Arthritis,C0003873,MIR192,406967,,microRNA 192,,173,0.503,0.846,,0.02,,1,2,0,2017,2020
Rheumatoid Arthritis,C0003873,MIR210,406992,,microRNA 210,,277,0.46,0.846,,0.02,,1,2,0,2017,2018
Rheumatoid Arthritis,C0003873,MIR214,406996,,microRNA 214,,221,0.48,0.808,,0.02,,1,2,0,2017,2019
Rheumatoid Arthritis,C0003873,MIR222,407007,,microRNA 222,,210,0.486,0.808,,0.02,,1,2,0,2019,2019
Rheumatoid Arthritis,C0003873,MIR29A,407021,,microRNA 29a,,278,0.459,0.808,,0.02,,1,2,0,2014,2017
Rheumatoid Arthritis,C0003873,MIR30A,407029,,microRNA 30a,,218,0.478,0.808,,0.02,,1,2,0,2013,2014
Rheumatoid Arthritis,C0003873,MIR98,407054,,microRNA 98,,104,0.565,0.731,,0.02,,1,2,0,2016,2019
Rheumatoid Arthritis,C0003873,SMAD7,4092,O15105,SMAD family member 7,Transcription factor,269,0.47,0.769,0.54854,0.02,,1,2,0,2016,2018
Rheumatoid Arthritis,C0003873,MCAM,4162,P43121,melanoma cell adhesion molecule,Cell adhesion,169,0.514,0.731,0.00015954,0.02,,1,2,0,1999,2015
Rheumatoid Arthritis,C0003873,MET,4233,P08581,"MET proto-oncogene, receptor tyrosine kinase",Kinase,594,0.38,0.846,0.96998,0.02,,1,2,0,2001,2019
Rheumatoid Arthritis,C0003873,MFAP1,4236,P55081,microfibril associated protein 1,Extracellular structure,357,0.431,0.846,0.79602,0.02,,1,2,0,2018,2019
Rheumatoid Arthritis,C0003873,MFAP4,4239,P55083,microfibril associated protein 4,Signaling,31,0.691,0.462,0.11416,0.02,,1,2,0,2019,2020
Rheumatoid Arthritis,C0003873,MKI67,4288,P46013,marker of proliferation Ki-67,,351,0.431,0.808,1.26E-28,0.02,,1,2,0,2001,2002
Rheumatoid Arthritis,C0003873,ASIP,434,P42127,agouti signaling protein,Signaling,89,0.584,0.692,0.016298,0.02,,1,2,0,2004,2018
Rheumatoid Arthritis,C0003873,MOG,4340,Q16653,myelin oligodendrocyte glycoprotein,Enzyme modulator,136,0.546,0.731,0.13748,0.02,,1,2,0,2011,2017
Rheumatoid Arthritis,C0003873,MRC1,4360,P22897,mannose receptor C-type 1,,431,0.413,0.846,0.94335,0.02,,1,2,0,2003,2017
Rheumatoid Arthritis,C0003873,MRE11,4361,P49959,"MRE11 homolog, double strand break repair nuclease",,171,0.527,0.808,1.26E-12,0.02,,1,2,0,2009,2019
Rheumatoid Arthritis,C0003873,ZFAS1,441951,,ZNFX1 antisense RNA 1,,82,0.582,0.615,,0.02,,0.5,2,0,2018,2019
Rheumatoid Arthritis,C0003873,MIR346,442911,,microRNA 346,,52,0.631,0.615,,0.02,,1,2,0,2009,2011
Rheumatoid Arthritis,C0003873,ASPA,443,P45381,aspartoacylase,,123,0.564,0.731,0.00041128,0.02,,1,2,0,2004,2018
Rheumatoid Arthritis,C0003873,MST1,4485,P26927,macrophage stimulating 1,Enzyme,281,0.465,0.885,4.78E-19,0.02,,1,2,0,2015,2017
Rheumatoid Arthritis,C0003873,COX1,4512,P00395,cytochrome c oxidase subunit I,Enzyme,421,0.441,0.885,,0.02,,1,2,0,1994,2002
Rheumatoid Arthritis,C0003873,MUTYH,4595,Q9UIF7,mutY DNA glycosylase,Enzyme,156,0.521,0.769,1.26E-18,0.02,,1,2,2,2015,2017
Rheumatoid Arthritis,C0003873,MYO9B,4650,Q13459,myosin IXB,,65,0.644,0.615,1,0.02,,1,2,2,2007,2008
Rheumatoid Arthritis,C0003873,ATHS,470,,atherosclerosis susceptibility (lipoprotein associated),,112,0.551,0.769,,0.02,,1,2,0,2003,2019
Rheumatoid Arthritis,C0003873,ATM,472,Q13315,ATM serine/threonine kinase,Kinase,684,0.374,0.885,5.59E-47,0.02,,1,2,0,2018,2019
Rheumatoid Arthritis,C0003873,NGF,4803,P01138,nerve growth factor,Signaling,616,0.391,0.885,0.82026,0.02,,1,2,0,1993,2009
Rheumatoid Arthritis,C0003873,NHS,4810,Q6T4R5,NHS actin remodeling regulator,,295,0.466,0.846,0.99999,0.02,,1,2,1,2017,2019
Rheumatoid Arthritis,C0003873,NME1,4830,P15531,NME/NM23 nucleoside diphosphate kinase 1,Kinase,329,0.443,0.808,0.0031764,0.02,,1,2,0,1996,2017
Rheumatoid Arthritis,C0003873,NOS1,4842,P29475,nitric oxide synthase 1,,521,0.408,0.885,1,0.02,,1,2,0,2009,2010
Rheumatoid Arthritis,C0003873,NOTCH3,4854,Q9UM47,notch receptor 3,,418,0.435,0.808,0.40757,0.02,,1,2,0,2001,2016
Rheumatoid Arthritis,C0003873,NPPA,4878,P01160,natriuretic peptide A,,217,0.505,0.769,0.00054522,0.02,,1,2,0,1993,2018
Rheumatoid Arthritis,C0003873,NT5E,4907,P21589,5'-nucleotidase ecto,Enzyme,376,0.436,0.885,2.29E-11,0.02,,1,2,0,1999,2019
Rheumatoid Arthritis,C0003873,ODC1,4953,P11926,ornithine decarboxylase 1,Enzyme,184,0.51,0.731,0.16966,0.02,,1,2,0,2000,2018
Rheumatoid Arthritis,C0003873,OXA1L,5018,Q15070,OXA1L mitochondrial inner membrane protein,Transporter,75,0.59,0.731,1.87E-10,0.02,,1,2,0,2019,2019
Rheumatoid Arthritis,C0003873,G0S2,50486,P27469,G0/G1 switch 2,,47,0.656,0.423,0.37788,0.02,,1,2,0,2008,2014
Rheumatoid Arthritis,C0003873,NOX4,50507,Q9NPH5,NADPH oxidase 4,Enzyme,260,0.471,0.885,5.76E-20,0.02,,1,2,0,2006,2019
Rheumatoid Arthritis,C0003873,PAK1,5058,Q13153,p21 (RAC1) activated kinase 1,Kinase,221,0.494,0.808,0.0013306,0.02,,1,2,0,2012,2019
Rheumatoid Arthritis,C0003873,PAM,5066,P19021,peptidylglycine alpha-amidating monooxygenase,Enzyme,155,0.542,0.692,0.000006934,0.02,,1,2,0,2002,2019
Rheumatoid Arthritis,C0003873,PAX5,5079,Q02548,paired box 5,,199,0.487,0.654,0.99798,0.02,,1,2,0,2013,2014
Rheumatoid Arthritis,C0003873,ASCC1,51008,Q8N9N2,activating signal cointegrator 1 complex subunit 1,,209,0.495,0.846,2.61E-14,0.02,,1,2,1,2002,2015
Rheumatoid Arthritis,C0003873,ADIPOR1,51094,Q96A54,adiponectin receptor 1,Receptor,148,0.529,0.808,0.6584,0.02,,1,2,1,2009,2011
Rheumatoid Arthritis,C0003873,PCNA,5111,P12004,proliferating cell nuclear antigen,Nucleic acid binding,581,0.382,0.846,0.97606,0.02,,1,2,0,1997,2001
Rheumatoid Arthritis,C0003873,PLEKHO1,51177,Q53GL0,pleckstrin homology domain containing O1,,44,0.638,0.615,0.48341,0.02,,1,2,0,2018,2019
Rheumatoid Arthritis,C0003873,PDC,5132,P20941,phosducin,,95,0.581,0.731,0.00010134,0.02,,1,2,0,2012,2020
Rheumatoid Arthritis,C0003873,TNFRSF12A,51330,Q9NP84,TNF receptor superfamily member 12A,,173,0.509,0.692,0.017995,0.02,,1,2,0,2007,2012
Rheumatoid Arthritis,C0003873,TRPV2,51393,Q9Y5S1,transient receptor potential cation channel subfamily V member 2,Ion channel,90,0.581,0.615,7.92E-13,0.02,,1,2,0,2015,2019
Rheumatoid Arthritis,C0003873,PDE4A,5141,P27815,phosphodiesterase 4A,,168,0.523,0.846,0.98167,0.02,,1,2,0,2011,2019
Rheumatoid Arthritis,C0003873,PDE7A,5150,Q13946,phosphodiesterase 7A,,40,0.659,0.577,0.0045645,0.02,,1,2,0,2006,2018
Rheumatoid Arthritis,C0003873,PDGFRA,5156,P16234,platelet derived growth factor receptor alpha,Kinase,452,0.415,0.808,1,0.02,,1,2,0,2007,2018
Rheumatoid Arthritis,C0003873,ENPP2,5168,Q13822,ectonucleotide pyrophosphatase/phosphodiesterase 2,Enzyme,95,0.582,0.769,0.0027913,0.02,,1,2,0,2001,2015
Rheumatoid Arthritis,C0003873,ADA2,51816,Q9NZK5,adenosine deaminase 2,Enzyme,165,0.545,0.846,8.14E-08,0.02,,1,2,0,2003,2010
Rheumatoid Arthritis,C0003873,PGR,5241,P06401,progesterone receptor,Nuclear receptor,392,0.426,0.885,0.051042,0.02,,1,2,0,2004,2009
Rheumatoid Arthritis,C0003873,PITX2,5308,Q99697,paired like homeodomain 2,,248,0.489,0.808,0.97618,0.02,,1,2,0,2011,2020
Rheumatoid Arthritis,C0003873,PLA2G4A,5321,P47712,phospholipase A2 group IVA,Enzyme,202,0.496,0.846,0.000059817,0.02,,1,2,0,2004,2010
Rheumatoid Arthritis,C0003873,TREM2,54209,Q9NZC2,triggering receptor expressed on myeloid cells 2,,239,0.519,0.769,3.29E-09,0.02,,1,2,0,2012,2018
Rheumatoid Arthritis,C0003873,POU2AF1,5450,Q16633,POU class 2 homeobox associating factor 1,,70,0.608,0.615,0.56553,0.02,,1,2,0,2017,2019
Rheumatoid Arthritis,C0003873,ARL15,54622,Q9NXU5,ADP ribosylation factor like GTPase 15,,34,0.769,0.346,0.00093584,0.02,,1,2,1,2013,2018
Rheumatoid Arthritis,C0003873,AHI1,54806,Q8N157,Abelson helper integration site 1,,221,0.513,0.846,1.08E-25,0.02,,1,2,0,2000,2004
Rheumatoid Arthritis,C0003873,ATG16L1,55054,Q676U5,autophagy related 16 like 1,,120,0.543,0.769,0.96452,0.02,,1,2,0,2012,2019
Rheumatoid Arthritis,C0003873,NAT10,55226,Q9H0A0,N-acetyltransferase 10,,133,0.536,0.769,4.12E-22,0.02,,1,2,0,2003,2019
Rheumatoid Arthritis,C0003873,PRELP,5549,P51888,proline and arginine rich end leucine rich repeat protein,,26,0.695,0.5,0.000047067,0.02,,1,2,0,2012,2018
Rheumatoid Arthritis,C0003873,CHD7,55636,Q9P2D1,chromodomain helicase DNA binding protein 7,,419,0.441,0.846,1,0.02,,1,2,0,2014,2018
Rheumatoid Arthritis,C0003873,WDR11,55717,Q9BZH6,WD repeat domain 11,,179,0.524,0.808,1.37E-08,0.02,,1,2,0,2001,2007
Rheumatoid Arthritis,C0003873,MAP2K1,5604,Q02750,mitogen-activated protein kinase kinase 1,Kinase,389,0.439,0.846,0.89669,0.02,,1,2,0,2010,2019
Rheumatoid Arthritis,C0003873,CCL28,56477,Q9NRJ3,C-C motif chemokine ligand 28,,85,0.587,0.769,0.051599,0.02,,1,2,0,2015,2018
Rheumatoid Arthritis,C0003873,SLC12A9,56996,Q9BXP2,solute carrier family 12 member 9,Transporter,280,0.454,0.769,1.18E-15,0.02,,1,2,0,2000,2003
Rheumatoid Arthritis,C0003873,CEMIP,57214,Q8WUJ3,cell migration inducing hyaluronidase 1,,64,0.617,0.615,4.40E-17,0.02,,1,2,0,2013,2015
Rheumatoid Arthritis,C0003873,AICDA,57379,Q9GZX7,activation induced cytidine deaminase,Enzyme,265,0.463,0.885,9.21E-06,0.02,,1,2,0,2009,2010
Rheumatoid Arthritis,C0003873,MIR410,574434,,microRNA 410,,87,0.575,0.692,,0.02,,1,2,0,2019,2019
Rheumatoid Arthritis,C0003873,KIDINS220,57498,Q9ULH0,kinase D interacting substrate 220,,145,0.534,0.769,0.073562,0.02,,1,2,1,2009,2018
Rheumatoid Arthritis,C0003873,MIB1,57534,Q86YT6,mindbomb E3 ubiquitin protein ligase 1,Enzyme,329,0.438,0.769,3.36E-88,0.02,,1,2,0,2001,2002
Rheumatoid Arthritis,C0003873,PTN,5764,P21246,pleiotrophin,Signaling,164,0.515,0.808,0.0075073,0.02,,1,2,0,2003,2017
Rheumatoid Arthritis,C0003873,CIP2A,57650,Q8TCG1,cellular inhibitor of PP2A,,141,0.524,0.808,1.36E-13,0.02,,1,2,0,2012,2013
Rheumatoid Arthritis,C0003873,PHRF1,57661,Q9P1Y6,PHD and ring finger domains 1,,17,0.743,0.346,0.056521,0.02,,1,2,0,2011,2014
Rheumatoid Arthritis,C0003873,BAK1,578,Q16611,BCL2 antagonist/killer 1,Signaling,115,0.555,0.769,7.40E-06,0.02,,1,2,0,2007,2018
Rheumatoid Arthritis,C0003873,RAC2,5880,P15153,Rac family small GTPase 2,Enzyme modulator,119,0.556,0.731,0.96627,0.02,,1,2,0,2007,2020
Rheumatoid Arthritis,C0003873,MOK,5891,Q9UQ07,MOK protein kinase,Kinase,251,0.476,0.769,8.84E-22,0.02,,1,2,0,2009,2014
Rheumatoid Arthritis,C0003873,RAF1,5894,P04049,"Raf-1 proto-oncogene, serine/threonine kinase",Kinase,470,0.418,0.885,0.85295,0.02,,1,2,0,2004,2013
Rheumatoid Arthritis,C0003873,BCHE,590,P06276,butyrylcholinesterase,,392,0.447,0.923,1.06E-13,0.02,,1,2,0,2015,2019
Rheumatoid Arthritis,C0003873,PLAAT4,5920,Q9UL19,phospholipase A and acyltransferase 4,,190,0.5,0.808,1.22E-07,0.02,,1,2,0,2008,2009
Rheumatoid Arthritis,C0003873,RB1,5925,P06400,RB transcriptional corepressor 1,Nucleic acid binding,339,0.444,0.885,1,0.02,,1,2,0,2004,2018
Rheumatoid Arthritis,C0003873,UBL5,59286,Q9BZL1,ubiquitin like 5,,29,0.686,0.5,0.016321,0.02,,1,2,0,2018,2018
Rheumatoid Arthritis,C0003873,RBP2,5948,P50120,retinol binding protein 2,,60,0.615,0.615,0.22089,0.02,,1,2,0,1996,2005
Rheumatoid Arthritis,C0003873,RDX,5962,P35241,radixin,Cellular structure,80,0.593,0.615,0.85245,0.02,,1,2,0,2014,2020
Rheumatoid Arthritis,C0003873,RNASE2,6036,P10153,ribonuclease A family member 2,,61,0.621,0.692,,0.02,,1,2,1,2015,2019
Rheumatoid Arthritis,C0003873,BCL6,604,P41182,BCL6 transcription repressor,,309,0.444,0.808,0.96038,0.02,,0.5,2,0,2018,2019
Rheumatoid Arthritis,C0003873,RNF2,6045,Q99496,ring finger protein 2,,63,0.608,0.615,0.99743,0.02,,1,2,0,2009,2018
Rheumatoid Arthritis,C0003873,IGAN1,60498,,IgA nephropathy,,140,0.524,0.808,,0.02,,1,2,0,1994,2019
Rheumatoid Arthritis,C0003873,RORC,6097,P51449,RAR related orphan receptor C,Nuclear receptor,88,0.576,0.769,0.99985,0.02,,1,2,0,2016,2019
Rheumatoid Arthritis,C0003873,RPL17,6139,P18621,ribosomal protein L17,,104,0.559,0.731,0.92412,0.02,,1,2,0,2004,2017
Rheumatoid Arthritis,C0003873,SAA3P,6290,,"serum amyloid A3, pseudogene",,23,0.722,0.5,,0.02,,1,2,0,2001,2011
Rheumatoid Arthritis,C0003873,SAT1,6303,P21673,spermidine/spermine N1-acetyltransferase 1,,135,0.539,0.808,0.8706,0.02,,1,2,0,2000,2014
Rheumatoid Arthritis,C0003873,CCL4,6351,P13236;Q8NHW4,C-C motif chemokine ligand 4,Signaling,276,0.466,0.923,0.24134,0.02,,1,2,1,1994,1995
Rheumatoid Arthritis,C0003873,CCL17,6361,Q92583,C-C motif chemokine ligand 17,Signaling,162,0.518,0.808,0.00013932,0.02,,1,2,0,2001,2017
Rheumatoid Arthritis,C0003873,CCL19,6363,Q99731,C-C motif chemokine ligand 19,Signaling,126,0.542,0.692,0.31691,0.02,,1,2,0,2017,2017
Rheumatoid Arthritis,C0003873,CCL22,6367,O00626,C-C motif chemokine ligand 22,Signaling,182,0.5,0.846,0.0084014,0.02,,1,2,0,2010,2017
Rheumatoid Arthritis,C0003873,CCL25,6370,O15444,C-C motif chemokine ligand 25,Signaling,61,0.61,0.692,0.015241,0.02,,1,2,0,2010,2014
Rheumatoid Arthritis,C0003873,SDC2,6383,P34741,syndecan 2,Extracellular structure,120,0.536,0.808,0.4049,0.02,,1,2,0,2005,2012
Rheumatoid Arthritis,C0003873,TINAGL1,64129,Q9GZM7,tubulointerstitial nephritis antigen like 1,Enzyme,38,0.659,0.538,0.00032933,0.02,,1,2,0,2012,2013
Rheumatoid Arthritis,C0003873,SEMA4A,64218,Q9H3S1,semaphorin 4A,Signaling,141,0.569,0.692,0.000018394,0.02,,1,2,0,2015,2015
Rheumatoid Arthritis,C0003873,CLEC7A,64581,Q9BXN2,C-type lectin domain containing 7A,,126,0.553,0.769,5.51E-12,0.02,,1,2,1,2010,2013
Rheumatoid Arthritis,C0003873,AGXT2,64902,Q9BYV1,alanine--glyoxylate aminotransferase 2,,25,0.729,0.385,3.71E-28,0.02,,1,2,0,2017,2019
Rheumatoid Arthritis,C0003873,SLC2A3,6515,P11169,solute carrier family 2 member 3,Transporter,144,0.534,0.769,0.010333,0.02,,1,2,0,2014,2019
Rheumatoid Arthritis,C0003873,SLC6A2,6530,P23975,solute carrier family 6 member 2,Transporter,238,0.49,0.846,0.081524,0.02,,1,2,0,2019,2020
Rheumatoid Arthritis,C0003873,SUMO3,6612,P55854,small ubiquitin like modifier 3,,30,0.686,0.538,0.32841,0.02,,1,2,0,2013,2019
Rheumatoid Arthritis,C0003873,SUMO2,6613,P61956,small ubiquitin like modifier 2,,42,0.666,0.615,0.86943,0.02,,1,2,0,2013,2019
Rheumatoid Arthritis,C0003873,SNCA,6622,P37840,synuclein alpha,Transporter,449,0.427,0.885,0.8829,0.02,,1,2,0,2004,2017
Rheumatoid Arthritis,C0003873,SOD1,6647,P00441,superoxide dismutase 1,Enzyme,689,0.379,0.962,0.1773,0.02,,1,2,0,2008,2008
Rheumatoid Arthritis,C0003873,SOD3,6649,P08294,superoxide dismutase 3,Enzyme,138,0.531,0.808,0.00072272,0.02,,1,2,0,2001,2009
Rheumatoid Arthritis,C0003873,SPARC,6678,P09486,secreted protein acidic and cysteine rich,Signaling,344,0.445,0.846,0.89148,0.02,,1,2,0,2015,2019
Rheumatoid Arthritis,C0003873,SSRP1,6749,Q08945,structure specific recognition protein 1,,86,0.575,0.731,0.99585,0.02,,1,2,0,2003,2017
Rheumatoid Arthritis,C0003873,SSTR4,6754,P31391,somatostatin receptor 4,G-protein coupled receptor,273,0.469,0.846,3.70E-13,0.02,,1,2,0,1999,2004
Rheumatoid Arthritis,C0003873,STAT5A,6776,P42229,signal transducer and activator of transcription 5A,Nucleic acid binding,318,0.445,0.808,0.99994,0.02,,1,2,0,2012,2019
Rheumatoid Arthritis,C0003873,STAT6,6778,P42226,signal transducer and activator of transcription 6,Nucleic acid binding,281,0.475,0.808,0.98849,0.02,,1,2,0,2000,2010
Rheumatoid Arthritis,C0003873,BRS3,680,P32247,bombesin receptor subtype 3,G-protein coupled receptor,261,0.474,0.846,0.94849,0.02,,1,2,0,1999,2004
Rheumatoid Arthritis,C0003873,CNTN2,6900,Q02246,contactin 2,Receptor,99,0.581,0.692,0.0021095,0.02,,1,2,0,1995,2003
Rheumatoid Arthritis,C0003873,TBCA,6902,O75347,tubulin folding cofactor A,Chaperone,43,0.682,0.538,0.16004,0.02,,1,2,0,2018,2019
Rheumatoid Arthritis,C0003873,GCFC2,6936,P16383,GC-rich sequence DNA-binding factor 2,Nucleic acid binding,21,0.722,0.462,2.56E-24,0.02,,1,2,0,2019,2019
Rheumatoid Arthritis,C0003873,TG,7038,P01266,thyroglobulin,Enzyme modulator,240,0.48,0.808,2.88E-59,0.02,,1,2,1,2018,2018
Rheumatoid Arthritis,C0003873,TGFA,7039,P01135,transforming growth factor alpha,Signaling,376,0.432,0.885,0.71981,0.02,,1,2,0,1993,2005
Rheumatoid Arthritis,C0003873,TGM2,7052,P21980,transglutaminase 2,Enzyme,315,0.445,0.808,6.81E-18,0.02,,1,2,0,2007,2013
Rheumatoid Arthritis,C0003873,THBD,7056,P07204,thrombomodulin,,303,0.457,0.769,0.053769,0.02,,1,2,0,2012,2018
Rheumatoid Arthritis,C0003873,THOP1,7064,P52888,thimet oligopeptidase 1,Enzyme,91,0.573,0.846,0.0001213,0.02,,1,2,0,2017,2017
Rheumatoid Arthritis,C0003873,THY1,7070,P04216,Thy-1 cell surface antigen,,197,0.496,0.808,0.049895,0.02,,1,2,0,2017,2019
Rheumatoid Arthritis,C0003873,TIA1,7072,P31483,TIA1 cytotoxic granule associated RNA binding protein,,96,0.595,0.577,0.27493,0.02,,1,2,0,2006,2007
Rheumatoid Arthritis,C0003873,TLR1,7096,Q15399,toll like receptor 1,,198,0.496,0.808,5.87E-23,0.02,,1,2,1,2011,2017
Rheumatoid Arthritis,C0003873,TTR,7276,P02766,transthyretin,Transporter,461,0.423,0.885,0.51566,0.02,,1,2,0,2015,2019
Rheumatoid Arthritis,C0003873,POTEF,728378,A5A3E0,POTE ankyrin domain family member F,,215,0.481,0.885,5.45E-06,0.02,,1,2,0,2018,2019
Rheumatoid Arthritis,C0003873,TNFRSF4,7293,P43489,TNF receptor superfamily member 4,,123,0.547,0.692,0.00015133,0.02,,1,2,0,2017,2019
Rheumatoid Arthritis,C0003873,TYROBP,7305,O43914,transmembrane immune signaling adaptor TYROBP,,135,0.573,0.769,0.20238,0.02,,0.5,2,0,2014,2015
Rheumatoid Arthritis,C0003873,UQCRFS1,7386,P47985,"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1",,109,0.558,0.654,0.18923,0.02,,1,2,0,1994,1996
Rheumatoid Arthritis,C0003873,VPREB1,7441,P12018,V-set pre-B cell surrogate light chain 1,Immune response,28,0.695,0.5,0.096491,0.02,,1,2,0,2011,2014
Rheumatoid Arthritis,C0003873,WARS1,7453,P23381,tryptophanyl-tRNA synthetase 1,Enzyme,60,0.65,0.654,0.30288,0.02,,1,2,0,2015,2019
Rheumatoid Arthritis,C0003873,WNT3,7473,P56703,Wnt family member 3,Signaling,140,0.536,0.808,0.87515,0.02,,0.5,2,0,2009,2018
Rheumatoid Arthritis,C0003873,WNT10B,7480,O00744,Wnt family member 10B,Signaling,90,0.576,0.654,0.0003616,0.02,,1,2,0,2006,2014
Rheumatoid Arthritis,C0003873,YWHAZ,7534,P63104,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta,Chaperone,247,0.475,0.846,0.93965,0.02,,1,2,0,2004,2011
Rheumatoid Arthritis,C0003873,CA1,759,P00915,carbonic anhydrase 1,,66,0.623,0.769,4.75E-11,0.02,,1,2,1,2001,2018
Rheumatoid Arthritis,C0003873,IL1R2,7850,P27930,interleukin 1 receptor type 2,Receptor,76,0.593,0.846,6.54E-15,0.02,,1,2,0,2012,2018
Rheumatoid Arthritis,C0003873,IRX1,79192,P78414,iroquois homeobox 1,Transcription factor,28,0.695,0.538,0.0004765,0.02,,1,2,0,2013,2016
Rheumatoid Arthritis,C0003873,ADIPOR2,79602,Q86V24,adiponectin receptor 2,Receptor,103,0.564,0.731,0.36218,0.02,,1,2,1,2009,2011
Rheumatoid Arthritis,C0003873,RHBDF2,79651,Q6PJF5,rhomboid 5 homolog 2,Enzyme,90,0.595,0.538,0.0011919,0.02,,1,2,0,2018,2019
Rheumatoid Arthritis,C0003873,ASRGL1,80150,Q7L266,asparaginase and isoaspartyl peptidase 1,Enzyme,205,0.494,0.808,0.000027632,0.02,,1,2,0,2003,2019
Rheumatoid Arthritis,C0003873,TAM,8205,,"Myeloproliferative syndrome, transient (transient abnormal",,141,0.528,0.731,,0.02,,1,2,0,2017,2018
Rheumatoid Arthritis,C0003873,CAPG,822,P40121,"capping actin protein, gelsolin like",Cellular structure,111,0.548,0.731,9.36E-14,0.02,,1,2,0,2018,2019
Rheumatoid Arthritis,C0003873,FCRL4,83417,Q96PJ5,Fc receptor like 4,Cell adhesion,35,0.67,0.5,7.91E-10,0.02,,1,2,0,2015,2017
